-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3655e+07
-5300,9.3654e+07
-5300,9.3654e+07
-5300,9.3654e+07
-5299.9,9.3652e+07
-5299.8,9.365e+07
-5299.8,9.3648e+07
-5299,9.3629e+07
-5298.3,9.361e+07
-5297.5,9.3591e+07
-5290.8,9.3421e+07
-5284.1,9.325e+07
-5277.5,9.308e+07
-5270.8,9.291e+07
-5248.7,9.2346e+07
-5226.6,9.1782e+07
-5204.5,9.1219e+07
-5182.4,9.0655e+07
-5134.7,8.9441e+07
-5087.1,8.8228e+07
-5039.5,8.7014e+07
-4991.9,8.58e+07
-4944.3,8.4586e+07
-4844.5,8.2042e+07
-4744.7,7.9496e+07
-4644.9,7.6948e+07
-4545.1,7.4398e+07
-4462.3,7.2279e+07
-4379.5,7.0158e+07
-4296.7,6.8031e+07
-4213.9,6.59e+07
-4145.3,6.4127e+07
-4076.6,6.2349e+07
-4008,6.0565e+07
-3939.3,5.8772e+07
-3870.7,5.697e+07
-3816.3,5.5535e+07
-3761.9,5.4091e+07
-3707.5,5.2638e+07
-3653.1,5.1175e+07
-3608,4.9952e+07
-3563,4.872e+07
-3517.9,4.7477e+07
-3472.8,4.6221e+07
-3436.2,4.5192e+07
-3399.6,4.4152e+07
-3363,4.31e+07
-3326.4,4.2035e+07
-3297.8,4.1193e+07
-3269.1,4.034e+07
-3240.5,3.9476e+07
-3211.9,3.86e+07
-3183.3,3.7711e+07
-3154.7,3.6806e+07
-3131.9,3.6073e+07
-3109.1,3.5327e+07
-3086.3,3.4569e+07
-3063.5,3.3795e+07
-3044.8,3.3151e+07
-3030.3,3.2639e+07
-3015.7,3.212e+07
-3010.4,3.1926e+07
-3005,3.1731e+07
-2999.6,3.1535e+07
-2994.3,3.1338e+07
-2988.9,3.1139e+07
-2983.6,3.0939e+07
-2973.6,3.0564e+07
-2963.6,3.0184e+07
-2953.7,2.9798e+07
-2943.7,2.9406e+07
-2933.8,2.9008e+07
-2923.8,2.8603e+07
-2913.1,2.816e+07
-2902.4,2.7709e+07
-2891.7,2.7247e+07
-2881,2.6774e+07
-2870.3,2.629e+07
-2866.5,2.6114e+07
-2862.7,2.5935e+07
-2858.8,2.5755e+07
-2855,2.5573e+07
-2851.1,2.539e+07
-2847.3,2.5204e+07
-2841.9,2.4938e+07
-2836.5,2.4668e+07
-2831.1,2.4393e+07
-2825.7,2.4114e+07
-2820.2,2.3829e+07
-2814.8,2.3539e+07
-2807.5,2.3136e+07
-2801.7,2.2807e+07
-2795.8,2.247e+07
-2790,2.2124e+07
-2785.4,2.1847e+07
-2780.8,2.1562e+07
-2776.2,2.1272e+07
-2771.6,2.0973e+07
-2767.1,2.0667e+07
-2762.5,2.0353e+07
-2757.8,2.0019e+07
-2753,1.9675e+07
-2748.3,1.9319e+07
-2744.5,1.9018e+07
-2740.6,1.8707e+07
-2736.8,1.8386e+07
-2732.9,1.8053e+07
-2729.8,1.7777e+07
-2726.7,1.7491e+07
-2723.6,1.7196e+07
-2720.5,1.6889e+07
-2718,1.6637e+07
-2715.5,1.6376e+07
-2713.1,1.6106e+07
-2710.6,1.5826e+07
-2708.1,1.5534e+07
-2707.3,1.5437e+07
-2706.5,1.5339e+07
-2705.7,1.5239e+07
-2704.9,1.5138e+07
-2704.1,1.5036e+07
-2703.3,1.4931e+07
-2701.9,1.4737e+07
-2700.4,1.4537e+07
-2699,1.4331e+07
-2697.5,1.4118e+07
-2696.1,1.3897e+07
-2694.6,1.3668e+07
-2693.1,1.343e+07
-2691.7,1.3181e+07
-2690.5,1.2974e+07
-2689.4,1.2759e+07
-2688.2,1.2535e+07
-2687,1.2302e+07
-2686.1,1.2108e+07
-2685.2,1.1906e+07
-2684.2,1.1696e+07
-2683.3,1.1477e+07
-2682.6,1.1294e+07
-2681.8,1.1104e+07
-2681.1,1.0906e+07
-2680.3,1.0699e+07
-2679.7,1.0524e+07
-2679.1,1.0342e+07
-2678.6,1.0184e+07
-2678.1,1.002e+07
-2677.6,9.8496e+06
-2677.5,9.7883e+06
-2677.3,9.726e+06
-2677.1,9.6628e+06
-2676.9,9.5985e+06
-2676.8,9.5332e+06
-2676.6,9.4667e+06
-2676.3,9.3709e+06
-2676.1,9.2725e+06
-2675.8,9.1715e+06
-2675.6,9.0677e+06
-2675.4,8.9609e+06
-2675.1,8.8508e+06
-2674.8,8.7083e+06
-2674.5,8.5598e+06
-2674.2,8.4046e+06
-2673.9,8.2419e+06
-2673.6,8.1052e+06
-2673.4,7.9625e+06
-2673.1,7.8131e+06
-2672.9,7.6562e+06
-2672.7,7.5303e+06
-2672.5,7.3988e+06
-2672.3,7.2612e+06
-2672.1,7.1167e+06
-2672,6.9988e+06
-2671.8,6.8756e+06
-2671.7,6.7465e+06
-2671.6,6.6343e+06
-2671.4,6.5171e+06
-2671.4,6.5055e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5033e+06
-2671.4,6.5032e+06
-2671.4,6.5031e+06
-2671.4,6.503e+06
-2671.1,6.5018e+06
-2670.9,6.5007e+06
-2670.7,6.4996e+06
-2669,6.491e+06
-2667.2,6.4823e+06
-2665.5,6.4737e+06
-2658.5,6.4392e+06
-2651.5,6.4048e+06
-2644.6,6.3705e+06
-2637.6,6.3364e+06
-2630.4,6.3013e+06
-2623.2,6.2663e+06
-2616,6.2315e+06
-2608.8,6.1969e+06
-2601.6,6.1624e+06
-2593.7,6.1249e+06
-2585.9,6.0876e+06
-2578,6.0505e+06
-2570.1,6.0135e+06
-2562.3,5.9768e+06
-2553.5,5.9359e+06
-2544.7,5.8952e+06
-2535.9,5.8547e+06
-2527.1,5.8144e+06
-2518.3,5.7743e+06
-2506.5,5.7205e+06
-2496.9,5.6771e+06
-2487.3,5.634e+06
-2477.7,5.5911e+06
-2468.1,5.5484e+06
-2458.5,5.5059e+06
-2444.1,5.4425e+06
-2432.4,5.3912e+06
-2420.7,5.3402e+06
-2409,5.2893e+06
-2397.2,5.2387e+06
-2385.5,5.1883e+06
-2356.1,5.0624e+06
-2326.6,4.9377e+06
-2306.5,4.8531e+06
-2286.3,4.7689e+06
-2266.2,4.6851e+06
-2246,4.6018e+06
-2225.9,4.5188e+06
-2200.9,4.4163e+06
-2175.9,4.3143e+06
-2150.9,4.2128e+06
-2125.9,4.1118e+06
-2100.9,4.0112e+06
-2075.9,3.911e+06
-2044.8,3.7872e+06
-2013.8,3.6639e+06
-1982.7,3.5413e+06
-1951.7,3.4192e+06
-1920.6,3.2976e+06
-1889.6,3.1765e+06
-1847.8,3.0141e+06
-1805.9,2.8526e+06
-1764.1,2.6919e+06
-1722.3,2.5321e+06
-1680.5,2.373e+06
-1638.7,2.2147e+06
-1588.8,2.0271e+06
-1588.7,2.0266e+06
-1588.6,2.0262e+06
-1588.5,2.0257e+06
-1588.4,2.0253e+06
-1588.2,2.0248e+06
-1588.1,2.0244e+06
-1587.9,2.0237e+06
-1587.7,2.023e+06
-1587.6,2.0223e+06
-1587.4,2.0216e+06
-1587.2,2.0209e+06
-1587,2.0202e+06
-1586.7,2.0191e+06
-1586.4,2.018e+06
-1586.1,2.0168e+06
-1585.8,2.0157e+06
-1585.5,2.0146e+06
-1585,2.0128e+06
-1584.6,2.011e+06
-1584.1,2.0092e+06
-1583.6,2.0074e+06
-1583.1,2.0056e+06
-1582.1,2.0017e+06
-1581,1.9978e+06
-1580,1.9939e+06
-1579,1.99e+06
-1576,1.9791e+06
-1573.1,1.9681e+06
-1570.2,1.9572e+06
-1560.2,1.9197e+06
-1550.2,1.8823e+06
-1540.2,1.8449e+06
-1530.2,1.8075e+06
-1516.1,1.7551e+06
-1502,1.7028e+06
-1488,1.6506e+06
-1473.9,1.5984e+06
-1473.7,1.5977e+06
-1473.5,1.5969e+06
-1473.3,1.5961e+06
-1473.1,1.5954e+06
-1472.9,1.5946e+06
-1471.9,1.591e+06
-1470.9,1.5874e+06
-1469.9,1.5838e+06
-1469,1.5802e+06
-1468.2,1.5774e+06
-1468,1.5766e+06
-1467.9,1.5763e+06
-1467.9,1.5761e+06
-1467.9,1.576e+06
-1467.8,1.576e+06
-1467.8,1.576e+06
-1467.8,1.576e+06
-1467.8,1.576e+06
-1467.8,1.576e+06
-1467.8,1.576e+06
-1467.8,1.576e+06
-1467.8,1.576e+06
-1467.8,1.576e+06
-1467.8,1.5759e+06
-1467.8,1.5759e+06
-1467.8,1.5759e+06
-1467.8,1.5758e+06
-1467.8,1.5757e+06
-1467.8,1.5757e+06
-1467.7,1.5755e+06
-1467.7,1.5753e+06
-1467.6,1.5751e+06
-1467.6,1.5749e+06
-1467.5,1.5746e+06
-1467.4,1.5742e+06
-1467.3,1.5739e+06
-1467.2,1.5735e+06
-1467.1,1.5732e+06
-1466.9,1.5726e+06
-1466.8,1.572e+06
-1466.6,1.5715e+06
-1466.5,1.5709e+06
-1466.3,1.5703e+06
-1466.2,1.5698e+06
-1465.9,1.569e+06
-1465.7,1.5681e+06
-1465.5,1.5673e+06
-1465.3,1.5665e+06
-1465.1,1.5657e+06
-1464.8,1.5648e+06
-1464.5,1.5635e+06
-1464.1,1.5621e+06
-1463.7,1.5607e+06
-1463.3,1.5593e+06
-1462.9,1.5579e+06
-1462.6,1.5565e+06
-1461.7,1.5534e+06
-1460.9,1.5503e+06
-1460,1.5472e+06
-1459.1,1.5441e+06
-1458.3,1.541e+06
-1457.4,1.5379e+06
-1455.3,1.5302e+06
-1453.1,1.5224e+06
-1450.9,1.5148e+06
-1448.8,1.5071e+06
-1446.6,1.4996e+06
-1440,1.4768e+06
-1433.4,1.4545e+06
-1426.8,1.4326e+06
-1420.2,1.4112e+06
-1413.6,1.3901e+06
-1402.6,1.3559e+06
-1391.5,1.3227e+06
-1380.5,1.2907e+06
-1369.4,1.2596e+06
-1358.4,1.2296e+06
-1344.2,1.1922e+06
-1329.9,1.1564e+06
-1315.7,1.122e+06
-1301.5,1.0889e+06
-1287.3,1.0572e+06
-1271.9,1.0242e+06
-1256.4,9.9264e+05
-1241,9.6235e+05
-1225.6,9.3329e+05
-1210.2,9.0539e+05
-1189.4,8.6941e+05
-1168.6,8.3532e+05
-1147.8,8.0297e+05
-1127,7.7226e+05
-1106.1,7.4307e+05
-1085.3,7.1531e+05
-1057.3,6.8002e+05
-1029.2,6.4693e+05
-1001.2,6.1587e+05
-973.17,5.8667e+05
-945.14,5.5918e+05
-917.1,5.3325e+05
-885.64,5.0589e+05
-854.19,4.802e+05
-822.73,4.5604e+05
-791.27,4.3328e+05
-759.81,4.1183e+05
-728.35,3.9156e+05
-696.89,3.7239e+05
-665.09,3.5405e+05
-633.28,3.3665e+05
-601.47,3.2014e+05
-569.66,3.0445e+05
-543.29,2.9202e+05
-516.93,2.8007e+05
-490.57,2.6858e+05
-464.2,2.5751e+05
-442.59,2.4873e+05
-420.98,2.402e+05
-399.37,2.3191e+05
-377.76,2.2384e+05
-360.22,2.1745e+05
-342.68,2.1118e+05
-325.14,2.0504e+05
-307.6,1.9901e+05
-292.99,1.9407e+05
-278.39,1.892e+05
-263.79,1.844e+05
-249.18,1.7966e+05
-234.58,1.7498e+05
-222.98,1.713e+05
-211.39,1.6765e+05
-199.79,1.6402e+05
-188.2,1.6042e+05
-176.6,1.5684e+05
-165.01,1.5328e+05
-153.41,1.4973e+05
-144.13,1.469e+05
-134.84,1.4407e+05
-125.56,1.4124e+05
-116.27,1.3841e+05
-106.99,1.3558e+05
-99.453,1.3328e+05
-91.917,1.3097e+05
-84.38,1.2866e+05
-76.844,1.2633e+05
-69.308,1.2399e+05
-63.285,1.2211e+05
-57.262,1.2022e+05
-51.24,1.1832e+05
-45.217,1.164e+05
-39.194,1.1447e+05
-33.171,1.1252e+05
-28.166,1.1088e+05
-23.161,1.0923e+05
-18.156,1.0755e+05
-13.151,1.0586e+05
-8.1455,1.0415e+05
-4.0469,1.0273e+05
0,1.0131e+05
